EXERCÍCIO,CÓDIGO ÓRGÃO SUPERIOR,NOME ÓRGÃO SUPERIOR,CÓDIGO ÓRGÃO SUBORDINADO,NOME ÓRGÃO SUBORDINADO,CÓDIGO UNIDADE ORÇAMENTÁRIA,NOME UNIDADE ORÇAMENTÁRIA,CÓDIGO FUNÇÃO,NOME FUNÇÃO,CÓDIGO SUBFUNÇÃO,NOME SUBFUNÇÃO,CÓDIGO PROGRAMA ORÇAMENTÁRIO,NOME PROGRAMA ORÇAMENTÁRIO,CÓDIGO AÇÃO,NOME AÇÃO,CÓDIGO CATEGORIA ECONÔMICA,NOME CATEGORIA ECONÔMICA,CÓDIGO GRUPO DE DESPESA,NOME GRUPO DE DESPESA,CÓDIGO ELEMENTO DE DESPESA,NOME ELEMENTO DE DESPESA,ORÇAMENTO INICIAL (R$),ORÇAMENTO ATUALIZADO (R$),ORÇAMENTO EMPENHADO (R$),ORÇAMENTO REALIZADO (R$),% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)
2026,26000,Ministério da Educação,26285,Fundação Universidade Federal de São João Del-Rei,26285,FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,9775.63,9775.63,9775.63,7665.77,78.42
2026,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,26268,FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,11,Vencimentos e Vantagens Fixas - Pessoal Civil,245859279.79,245859279.79,245859279.79,21068866.86,8.57
2026,26000,Ministério da Educação,26232,Universidade Federal da Bahia,26232,UNIVERSIDADE FEDERAL DA BAHIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,23900.0,23900.0,19322.14,17282.77,72.31
2026,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,26237,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,11,Vencimentos e Vantagens Fixas - Pessoal Civil,600396577.0,600396577.0,600396577.0,40479241.69,6.74
2026,26000,Ministério da Educação,26244,Universidade Federal do Rio Grande do Sul,26244,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,10717.85,10717.85,10717.85,8921.22,83.24
2026,26000,Ministério da Educação,26262,Universidade Federal de São Paulo,26262,UNIVERSIDADE FEDERAL DE SAO PAULO,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,11,Vencimentos e Vantagens Fixas - Pessoal Civil,592830000.0,592830000.0,592830000.0,35385752.47,5.97
2026,26000,Ministério da Educação,26253,Universidade Federal Rural da Amazônia,26253,UNIVERSIDADE FEDERAL RURAL DA AMAZONIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,500.0,500.0,500.0,0.0,0.0
2026,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,26230,FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,11,Vencimentos e Vantagens Fixas - Pessoal Civil,180953237.15,180953237.15,180953237.15,13494674.32,7.46
2026,26000,Ministério da Educação,26271,Fundação Universidade de Brasília,26271,FUNDACAO UNIVERSIDADE DE BRASILIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,26474.35,26474.35,23000.0,0.0,0.0
2026,26000,Ministério da Educação,26442,Universidade da Integração Internacional da Lusofonia Afro-Brasileira,26442,UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,11,Vencimentos e Vantagens Fixas - Pessoal Civil,11755299.92,11755299.92,11755299.92,9712626.81,82.62
2026,26000,Ministério da Educação,26279,Fundação Universidade Federal do Piauí,26279,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,25000.0,25000.0,10000.0,1740.0,6.96
2026,26000,Ministério da Educação,26238,Universidade Federal de Minas Gerais,26238,UNIVERSIDADE FEDERAL DE MINAS GERAIS,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,11,Vencimentos e Vantagens Fixas - Pessoal Civil,1189638225.78,1189638225.78,1189638225.78,68379510.19,5.75
2026,26000,Ministério da Educação,26240,Universidade Federal da Paraíba,26240,UNIVERSIDADE FEDERAL DA PARAIBA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,17205.01,17205.01,17205.01,6019.0,34.98
2026,26000,Ministério da Educação,26250,Universidade Federal de Roraima,26250,UNIVERSIDADE FEDERAL DE RORAIMA,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,1,"Aposentadorias, Reserva Remunerada e Reformas",21149.52,21149.52,21149.52,0.0,0.0
2026,26000,Ministério da Educação,26258,Universidade Tecnológica Federal do Paraná,26258,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENT",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,620.77,620.77,620.77,152.37,24.55
2026,26000,Ministério da Educação,26236,Universidade Federal Fluminense,26236,UNIVERSIDADE FEDERAL FLUMINENSE,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,4,Contratação por Tempo Determinado,1255912.23,1255912.23,1255912.23,1245129.03,99.14
